site,block,season_condition,termite_treatment_abbreviation,harvest,SampleID,init_dry_wt,deployment_date,harvest_date,insect_present,termite_present,fungi_present,soil_present,root_present,fire_present_2021,fire_present_2019,Termite_Class,Fungi_Class,Fire_Class,Field_fresh_wt,Collar,fresh_volume,Lab_As.,FW_Wood,FW_Excess,FW_Carton,FW_Soil,Sawdust_FW,Post_drill_FW,DW_Wood,DW_Excess,DW_Carton,DW_Soil,damage_bag,harvest_dry_wt,Species.Code,date_diff,pct.mass.rem,pro.mass.loss,termite.attack,months,station,mass.loss,dry.wet
DRO_drought,DROUGHT_D,WET,TE,4,1292,159.05,2018-06-12,2020-07-06,0,0,1,1,1,0,0,NA,NA,0,186.92,NA,0.44,NA,NA,NA,NA,NA,NA,NA,136.43,NA,NA,NA,NA,136.43,PIRA,755,85.7780572147123,0.142219427852877,0,24,DRO_drought.PIRA.DROUGHT_D,22.62,NA
DRO_drought,DROUGHT_E,WET,TE,8,1293,161.71,2018-06-12,2022-06-13,0,0,1,1,1,0,0,0,3,0,234.01,5,0.45,2,224.3,NA,NA,NA,NA,NA,95.63,NA,NA,NA,NA,95.63,PIRA,1462,59.1367262383279,0.408632737616721,0,48,DRO_drought.PIRA.DROUGHT_E,66.08,NA
DRO_drought,DROUGHT_E,WET,TE,2,1294,186.46,2018-06-12,2019-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418.08,NA,0.405,NA,NA,NA,NA,NA,NA,NA,180.52,NA,NA,NA,NA,180.52,PIRA,370,96.8143301512389,0.0318566984876114,0,12,DRO_drought.PIRA.DROUGHT_E,5.94,NA
DRO_drought,DROUGHT_E,DRY,TE,7,1295,167.58,2018-06-12,2021-12-07,0,0,1,1,0,0,0,0,2,0,129.86,5,0.42,2,124.11,0.46,NA,NA,6.1499,114.95,92.044,0.174,NA,NA,NA,92.218,PIRA,1274,55.0292397660819,0.449707602339181,0,42,DRO_drought.PIRA.DROUGHT_E,75.362,0.800730752501087
DRO_drought,DROUGHT_E,WET,TE,6,1296,182.03,2018-06-12,2021-06-07,0,0,1,0,1,0,0,0,1,0,257.36,5,0.44,2,253.22,0,0,0,NA,NA,146.24,0,0,0,0,146.24,PIRA,1091,80.3384057572927,0.196615942427072,0,36,DRO_drought.PIRA.DROUGHT_E,35.79,NA
DRO_drought,DROUGHT_E,DRY,TE,5,1297,187.81,2018-06-12,2020-12-05,0,0,0,1,1,0,0,NA,NA,0,202.76,5,0.46,NA,NA,NA,NA,NA,NA,NA,164.79,NA,NA,NA,0,164.79,PIRA,907,87.7429316862787,0.122570683137213,0,30,DRO_drought.PIRA.DROUGHT_E,23.02,NA
DRO_drought,DROUGHT_E,DRY,TE,1,1298,182.74,2018-06-12,2018-12-10,0,0,1,0,0,0,0,NA,NA,0,NA,NA,0.416,NA,NA,NA,NA,NA,NA,NA,181.11,NA,NA,NA,NA,181.11,PIRA,181,99.1080223268031,0.00891977673196886,0,6,DRO_drought.PIRA.DROUGHT_E,1.63,NA
DRO_drought,DROUGHT_E,DRY,TE,3,1299,141.59,2018-06-12,2019-12-03,0,0,1,NA,1,0,0,NA,NA,0,152.7,5,0.42,NA,NA,NA,NA,NA,NA,NA,131.69,NA,NA,NA,NA,131.69,PIRA,539,93.0079807896038,0.0699201921039623,0,18,DRO_drought.PIRA.DROUGHT_E,9.90000000000001,NA
DRO_drought,DROUGHT_E,WET,TE,4,1300,177.87,2018-06-12,2020-07-06,0,0,1,1,1,0,0,NA,NA,0,279.78,NA,0.48,NA,NA,NA,NA,NA,NA,NA,161.73,NA,NA,NA,NA,161.73,PIRA,755,90.9259571597234,0.0907404284027662,0,24,DRO_drought.PIRA.DROUGHT_E,16.14,NA
OLD_RESCUE,rescue_A,NA,TI,3,1081,187.6,2018-06-12,2019-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,177.56,NA,NA,NA,NA,177.56,PIRA,541,94.6481876332623,0.0535181236673773,0,18,OLD_RESCUE.PIRA.rescue_A,10.04,NA
OLD_RESCUE,rescue_A,NA,TI,8,1082,196.75,2018-06-12,2022-06-13,0,0,1,1,1,0,0,0,4,0,245.82,5,0.45,3,222.48,NA,NA,NA,NA,NA,57.84,NA,NA,NA,NA,57.84,PIRA,1462,29.3977128335451,0.706022871664549,0,48,OLD_RESCUE.PIRA.rescue_A,138.91,NA
OLD_RESCUE,rescue_A,NA,TI,1,1083,183.87,2018-06-12,2018-12-11,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.406,NA,NA,NA,NA,NA,NA,NA,179.64,NA,NA,NA,NA,179.64,PIRA,182,97.6994615761135,0.0230053842388646,0,6,OLD_RESCUE.PIRA.rescue_A,4.23000000000002,NA
OLD_RESCUE,rescue_A,NA,TI,4,1084,177.21,2018-06-12,2020-07-06,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,0.485,NA,NA,NA,NA,NA,NA,NA,141.77,NA,NA,NA,NA,141.77,PIRA,755,80.0011286044806,0.199988713955194,0,24,OLD_RESCUE.PIRA.rescue_A,35.44,NA
OLD_RESCUE,rescue_A,NA,TI,5,1085,189.62,2018-06-12,2020-12-05,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,140.43,NA,NA,NA,NA,140.43,PIRA,907,74.0586436029955,0.259413563970045,0,30,OLD_RESCUE.PIRA.rescue_A,49.19,NA
OLD_RESCUE,rescue_A,NA,TI,2,1086,189.14,2018-06-12,2019-07-18,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,181.29,NA,NA,NA,NA,181.29,PIRA,401,95.8496351908639,0.0415036480913608,0,12,OLD_RESCUE.PIRA.rescue_A,7.84999999999999,NA
OLD_RESCUE,rescue_A,NA,TI,7,1087,199.23,2018-06-12,2021-12-07,0,0,1,1,1,NA,NA,0,3,0,279.65,5,0.46,3,230.09,11.89,NA,NA,7.539,163.9,59.614,6.034,NA,NA,NA,65.648,PIRA,1274,32.9508608141344,0.670491391858656,0,42,OLD_RESCUE.PIRA.rescue_A,133.582,0.363721781574131
OLD_RESCUE,rescue_A,WET,TI,6,1088,170.01,2018-06-12,2021-06-09,0,1,1,1,1,0,NA,2,4,0,142.84,5,0.33,4,133.21,0,0,0,NA,NA,46.68,0,0,0,0,46.68,PIRA,1093,27.4572083995059,0.725427916004941,1,36,OLD_RESCUE.PIRA.rescue_A,123.33,NA
OLD_RESCUE,rescue_B,NA,TI,8,1089,168.34,2018-06-12,2022-06-13,0,0,1,1,1,0,0,0,4,0,200.27,5,0.46,4,168.44,7.54,NA,NA,NA,NA,47.38,3.27,NA,NA,NA,50.65,PIRA,1462,30.0879173102055,0.699120826897945,1,48,OLD_RESCUE.PIRA.rescue_B,117.69,NA
OLD_RESCUE,rescue_B,NA,TI,1,1090,171.8,2018-06-12,2018-12-11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.439,NA,NA,NA,NA,NA,NA,NA,169.19,NA,NA,NA,NA,169.19,PIRA,182,98.4807916181607,0.0151920838183934,0,6,OLD_RESCUE.PIRA.rescue_B,2.61000000000001,NA
OLD_RESCUE,rescue_B,NA,TI,5,1091,191.87,2018-06-12,2020-12-05,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,148.11,NA,NA,NA,NA,148.11,PIRA,907,77.1928910199614,0.228071089800386,0,30,OLD_RESCUE.PIRA.rescue_B,43.76,NA
OLD_RESCUE,rescue_B,NA,TI,2,1092,177.43,2018-06-12,2019-07-18,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,169.4,NA,NA,NA,NA,169.4,PIRA,401,95.4742715437074,0.0452572845629262,0,12,OLD_RESCUE.PIRA.rescue_B,8.03,NA
OLD_RESCUE,rescue_B,NA,TI,7,1093,173.65,2018-06-12,2021-12-07,1,0,1,1,1,NA,NA,0,4,0,139.09,5,0.45,4,73.18,7.08,NA,NA,3.24,69.22,46.114,5.064,NA,NA,NA,51.178,PIRA,1274,29.4719262885114,0.705280737114886,0,42,OLD_RESCUE.PIRA.rescue_B,122.472,0.666194741404218
OLD_RESCUE,rescue_B,WET,TI,6,1094,191.8,2018-06-12,2021-06-09,1,1,1,1,1,0,NA,1,1,0,392.52,5,0.44,2,374.43,0,0,0,NA,NA,129.48,0,0,0,0,129.48,PIRA,1093,67.5078206465068,0.324921793534932,1,36,OLD_RESCUE.PIRA.rescue_B,62.32,NA
OLD_RESCUE,rescue_B,NA,TI,4,1095,175.4,2018-06-12,2020-07-07,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,0.495,NA,NA,NA,NA,NA,NA,NA,143.74,NA,NA,NA,NA,143.74,PIRA,756,81.9498289623717,0.180501710376283,0,24,OLD_RESCUE.PIRA.rescue_B,31.66,NA
OLD_RESCUE,rescue_B,NA,TI,3,1096,166.77,2018-06-12,2019-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,148.52,NA,NA,NA,NA,148.52,PIRA,541,89.0567847934281,0.109432152065719,0,18,OLD_RESCUE.PIRA.rescue_B,18.25,NA
OLD_RESCUE,rescue_C,NA,TI,1,1097,171.75,2018-06-12,2018-12-11,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.432,NA,NA,NA,NA,NA,NA,NA,168.76,NA,NA,NA,NA,168.76,PIRA,182,98.2590975254731,0.0174090247452693,0,6,OLD_RESCUE.PIRA.rescue_C,2.99000000000001,NA
OLD_RESCUE,rescue_C,NA,TI,5,1098,184.75,2018-06-12,2020-12-05,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,128.16,NA,NA,NA,NA,128.16,PIRA,907,69.3694181326116,0.306305818673884,0,30,OLD_RESCUE.PIRA.rescue_C,56.59,NA
OLD_RESCUE,rescue_C,NA,TI,4,1099,170.04,2018-06-12,2020-07-08,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,128.27,NA,NA,NA,NA,128.27,PIRA,757,75.4351917195954,0.245648082804046,0,24,OLD_RESCUE.PIRA.rescue_C,41.77,NA
OLD_RESCUE,rescue_C,WET,TI,6,1100,167.47,2018-06-12,2021-06-09,1,1,1,1,1,0,NA,1,2,0,390.98,5,0.46,2,373.14,0,0,0,NA,NA,137.18,0,0,0,0,137.18,PIRA,1093,81.9131784797277,0.180868215202723,1,36,OLD_RESCUE.PIRA.rescue_C,30.29,NA
OLD_RESCUE,rescue_C,NA,TI,7,1101,171.93,2018-06-12,2021-12-07,1,1,1,1,1,NA,NA,4,2,0,233.59,5,0.42,2a,139.01,8.54,NA,NA,6.41,131.33,69.174,2.634,NA,NA,NA,71.808,PIRA,1274,41.7658349328215,0.582341650671785,1,42,OLD_RESCUE.PIRA.rescue_C,100.122,0.526718952257672
OLD_RESCUE,rescue_C,NA,TI,2,1102,168.22,2018-06-12,2019-07-18,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,159.07,NA,NA,NA,NA,159.07,PIRA,401,94.5606943288551,0.0543930567114492,0,12,OLD_RESCUE.PIRA.rescue_C,9.15000000000001,NA
OLD_RESCUE,rescue_C,NA,TI,8,1103,170.97,2018-06-12,2022-06-13,1,0,1,1,1,0,0,0,4,0,256.62,5,0.43,3,233.46,NA,NA,NA,NA,NA,56.13,NA,NA,NA,NA,56.13,PIRA,1462,32.8303211089665,0.671696788910335,0,48,OLD_RESCUE.PIRA.rescue_C,114.84,NA
OLD_RESCUE,rescue_C,NA,TI,3,1104,201.62,2018-06-12,2019-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,193.02,NA,NA,NA,NA,193.02,PIRA,541,95.7345501438349,0.0426544985616506,0,18,OLD_RESCUE.PIRA.rescue_C,8.59999999999999,NA
OLD_RESCUE,rescue_D,WET,TI,6,1105,180.03,2018-06-12,2021-06-09,0,0,1,1,1,0,NA,0,1,0,373.92,5,0.47,2,335.92,0,0,0,NA,NA,139.82,0,0,0,0,139.82,PIRA,1093,77.664833638838,0.22335166361162,0,36,OLD_RESCUE.PIRA.rescue_D,40.21,NA
OLD_RESCUE,rescue_D,NA,TI,1,1106,168.64,2018-06-12,2018-12-11,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.418,NA,NA,NA,NA,NA,NA,NA,165.83,NA,NA,NA,NA,165.83,PIRA,182,98.3337286527514,0.0166627134724857,0,6,OLD_RESCUE.PIRA.rescue_D,2.80999999999997,NA
OLD_RESCUE,rescue_D,NA,TI,5,1107,176.29,2018-06-12,2020-12-05,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,128.71,NA,NA,NA,NA,128.71,PIRA,907,73.0103806228374,0.269896193771626,0,30,OLD_RESCUE.PIRA.rescue_D,47.58,NA
OLD_RESCUE,rescue_D,NA,TI,3,1108,170.53,2018-06-12,2019-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,158.1,NA,NA,NA,NA,158.1,PIRA,541,92.7109599483962,0.0728904005160382,0,18,OLD_RESCUE.PIRA.rescue_D,12.43,NA
OLD_RESCUE,rescue_D,NA,TI,4,1109,187.82,2018-06-12,2020-07-09,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.485,NA,NA,NA,NA,NA,NA,NA,169.97,NA,NA,NA,NA,169.97,PIRA,758,90.4962197849004,0.0950378021509956,0,24,OLD_RESCUE.PIRA.rescue_D,17.85,NA
OLD_RESCUE,rescue_D,NA,TI,2,1110,166.84,2018-06-12,2019-07-18,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.46,NA,NA,NA,NA,159.46,PIRA,401,95.5766003356509,0.0442339966434908,0,12,OLD_RESCUE.PIRA.rescue_D,7.38,NA
OLD_RESCUE,rescue_D,NA,TI,7,1111,185.57,2018-06-12,2021-12-07,1,0,1,1,1,NA,NA,0,2,0,244.52,5,0.42,2,212.75,0.91,NA,NA,5.798,203.27,110.324,NA,NA,0.504,NA,110.324,PIRA,1274,59.4514199493453,0.405485800506547,0,42,OLD_RESCUE.PIRA.rescue_D,75.246,0.54274610124465
OLD_RESCUE,rescue_D,NA,TI,8,1112,164.12,2018-06-12,2022-06-13,0,0,1,1,1,0,0,0,4,0,371.75,5,0.43,3,354.34,NA,NA,NA,NA,NA,104.99,NA,NA,NA,NA,104.99,PIRA,1462,63.9714842797953,0.360285157202047,0,48,OLD_RESCUE.PIRA.rescue_D,59.13,NA
OLD_RESCUE,rescue_E,NA,TI,8,1113,169.23,2018-06-12,2022-06-13,1,0,1,1,1,0,0,0,2,0,252.5,5,0.42,4,244.5,NA,NA,NA,NA,NA,62.46,NA,NA,NA,NA,62.46,PIRA,1462,36.9083495834072,0.630916504165928,0,48,OLD_RESCUE.PIRA.rescue_E,106.77,NA
OLD_RESCUE,rescue_E,WET,TI,6,1114,169.77,2018-06-12,2021-06-09,0,0,1,1,1,0,NA,0,4,0,257.53,5,0.45,2A,228.33,0,0,0,NA,NA,68.19,0,0,0,0,68.19,PIRA,1093,40.1661070860576,0.598338929139424,0,36,OLD_RESCUE.PIRA.rescue_E,101.58,NA
OLD_RESCUE,rescue_E,NA,TI,5,1115,182.99,2018-06-12,2020-12-05,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,146.61,NA,NA,NA,NA,146.61,PIRA,907,80.119132193016,0.19880867806984,0,30,OLD_RESCUE.PIRA.rescue_E,36.38,NA
OLD_RESCUE,rescue_E,NA,TI,4,1116,169.28,2018-06-12,2020-07-10,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,140.52,NA,NA,NA,NA,140.52,PIRA,759,83.0103969754253,0.169896030245747,0,24,OLD_RESCUE.PIRA.rescue_E,28.76,NA
OLD_RESCUE,rescue_E,NA,TI,1,1117,166.26,2018-06-12,2018-12-11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.57,NA,NA,NA,NA,162.57,PIRA,182,97.7805846264886,0.0221941537351137,0,6,OLD_RESCUE.PIRA.rescue_E,3.69,NA
OLD_RESCUE,rescue_E,NA,TI,7,1118,170.08,2018-06-12,2021-12-07,1,0,1,1,1,NA,NA,0,4,0,172.59,5,0.33,3,82.5,5.88,NA,NA,8.6368,71.49,27.814,0.844,NA,NA,NA,28.658,PIRA,1274,16.8497177798683,0.831502822201317,0,42,OLD_RESCUE.PIRA.rescue_E,141.422,0.389061407189817
OLD_RESCUE,rescue_E,NA,TI,3,1119,203.77,2018-06-12,2019-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,188.33,NA,NA,NA,NA,188.33,PIRA,541,92.4228296608922,0.0757717033910782,0,18,OLD_RESCUE.PIRA.rescue_E,15.44,NA
OLD_RESCUE,rescue_E,NA,TI,2,1120,192.71,2018-06-12,2019-07-18,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,184.62,NA,NA,NA,NA,184.62,PIRA,401,95.8019822531265,0.0419801774687355,0,12,OLD_RESCUE.PIRA.rescue_E,8.09,NA
YOUNG_RESCUE,rescue_F,NA,TI,2,1121,179.16,2018-06-12,2019-07-18,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,169.17,NA,NA,NA,NA,169.17,PIRA,401,94.4239785666443,0.0557602143335566,0,12,YOUNG_RESCUE.PIRA.rescue_F,9.99000000000001,NA
YOUNG_RESCUE,rescue_F,NA,TI,5,1122,175.5,2018-06-12,2020-12-05,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,120.64,0.57,NA,NA,NA,121.21,PIRA,907,69.0655270655271,0.309344729344729,1,30,YOUNG_RESCUE.PIRA.rescue_F,54.29,NA
YOUNG_RESCUE,rescue_F,NA,TI,8,1123,175.5,2018-06-12,2022-06-13,1,0,1,1,1,0,0,0,3,0,200.45,5,0.78,5,193.32,NA,NA,NA,NA,NA,64.48,NA,NA,NA,NA,64.48,PIRA,1462,36.7407407407407,0.632592592592593,0,48,YOUNG_RESCUE.PIRA.rescue_F,111.02,NA
YOUNG_RESCUE,rescue_F,NA,TI,4,1124,176.2,2018-06-12,2020-07-11,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,83.27,NA,NA,NA,NA,83.27,PIRA,760,47.2587968217934,0.527412031782066,0,24,YOUNG_RESCUE.PIRA.rescue_F,92.93,NA
YOUNG_RESCUE,rescue_F,WET,TI,6,1125,172.55,2018-06-12,2021-06-09,1,0,1,1,1,0,NA,0,4,0,215.91,5,0.36,2A,193.94,0,0,0,NA,NA,89.66,0,0,0,0,89.66,PIRA,1093,51.9617502173283,0.480382497826717,0,36,YOUNG_RESCUE.PIRA.rescue_F,82.89,NA
YOUNG_RESCUE,rescue_F,NA,TI,1,1126,173.27,2018-06-12,2018-12-11,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0.435,NA,NA,NA,NA,NA,NA,NA,171.78,NA,NA,NA,NA,171.78,PIRA,182,99.1400704103422,0.00859929589657771,0,6,YOUNG_RESCUE.PIRA.rescue_F,1.49000000000001,NA
YOUNG_RESCUE,rescue_F,NA,TI,3,1127,168.07,2018-06-12,2019-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,164.51,NA,NA,NA,NA,164.51,PIRA,541,97.8818349497233,0.0211816505027668,0,18,YOUNG_RESCUE.PIRA.rescue_F,3.56,NA
YOUNG_RESCUE,rescue_F,NA,TI,7,1128,176.37,2018-06-12,2021-12-07,0,0,1,1,1,NA,NA,0,4,0,195.5,5,0.41,4,125.7,23.18,NA,NA,17.5172,102.61,40.104,12.574,NA,NA,NA,52.678,PIRA,1274,29.8678913647446,0.701321086352554,1,42,YOUNG_RESCUE.PIRA.rescue_F,123.692,0.390839099502972
YOUNG_RESCUE,rescue_G,NA,TI,2,1129,177.38,2018-06-12,2019-07-18,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,169.09,NA,NA,NA,NA,169.09,PIRA,401,95.3264178599617,0.0467358214003833,0,12,YOUNG_RESCUE.PIRA.rescue_G,8.28999999999999,NA
YOUNG_RESCUE,rescue_G,NA,TI,3,1130,175.47,2018-06-12,2019-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,164.84,NA,NA,NA,NA,164.84,PIRA,541,93.9419843847951,0.0605801561520488,0,18,YOUNG_RESCUE.PIRA.rescue_G,10.63,NA
YOUNG_RESCUE,rescue_G,NA,TI,8,1131,166.76,2018-06-12,2022-06-13,0,1,1,1,1,0,0,4,4,0,119.17,5,0.36,4,104.94,NA,NA,NA,NA,NA,75.95,NA,NA,NA,NA,75.95,PIRA,1462,45.5444950827537,0.544555049172463,1,48,YOUNG_RESCUE.PIRA.rescue_G,90.81,NA
YOUNG_RESCUE,rescue_G,NA,TI,4,1132,165.89,2018-06-12,2020-07-12,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.465,NA,NA,NA,NA,NA,NA,NA,150.41,NA,NA,NA,NA,150.41,PIRA,761,90.6685152812104,0.0933148471878955,0,24,YOUNG_RESCUE.PIRA.rescue_G,15.48,NA
YOUNG_RESCUE,rescue_G,WET,TI,6,1133,166.06,2018-06-12,2021-06-09,1,0,1,1,1,0,NA,0,1,0,382.89,5,0.46,2,372.14,0,0,0,NA,NA,131.95,0,0,0,0,131.95,PIRA,1093,79.459231603035,0.20540768396965,0,36,YOUNG_RESCUE.PIRA.rescue_G,34.11,NA
YOUNG_RESCUE,rescue_G,NA,TI,5,1134,182.11,2018-06-12,2020-12-05,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,142.16,NA,NA,NA,NA,142.16,PIRA,907,78.0627093514909,0.219372906485091,0,30,YOUNG_RESCUE.PIRA.rescue_G,39.95,NA
YOUNG_RESCUE,rescue_G,NA,TI,7,1135,179.26,2018-06-12,2021-12-07,1,0,1,1,1,NA,NA,0,3,0,176.6,5,0.46,3,138.02,8.76,NA,NA,5.0447,127.05,58.124,2.014,NA,NA,NA,60.138,PIRA,1274,33.5479192234743,0.664520807765257,0,42,YOUNG_RESCUE.PIRA.rescue_G,119.122,0.457489177489178
YOUNG_RESCUE,rescue_G,NA,TI,1,1136,167.41,2018-06-12,2018-12-11,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.432,NA,NA,NA,NA,NA,NA,NA,164.53,NA,NA,NA,NA,164.53,PIRA,182,98.2796726599367,0.0172032734006332,0,6,YOUNG_RESCUE.PIRA.rescue_G,2.88,NA
YOUNG_RESCUE,rescue_H,NA,TI,8,1137,176.92,2018-06-12,2022-06-13,1,1,1,1,1,0,0,4,4,0,95.76,5,0.3,5,81.5,7.38,NA,NA,NA,NA,33.11,3.28,NA,NA,NA,36.39,PIRA,1462,20.568618584671,0.79431381415329,1,48,YOUNG_RESCUE.PIRA.rescue_H,140.53,NA
YOUNG_RESCUE,rescue_H,NA,TI,1,1138,177.02,2018-06-12,2018-12-11,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,173.81,NA,NA,NA,NA,173.81,PIRA,182,98.186645576771,0.0181335442322902,0,6,YOUNG_RESCUE.PIRA.rescue_H,3.21000000000001,NA
YOUNG_RESCUE,rescue_H,WET,TI,6,1139,172.52,2018-06-12,2021-06-09,1,0,1,1,0,0,NA,0,4,0,180.28,5,0.45,3,155.12,0,0,0,NA,NA,48.89,0,0,0,0,48.89,PIRA,1093,28.3387433341062,0.716612566658938,0,36,YOUNG_RESCUE.PIRA.rescue_H,123.63,NA
YOUNG_RESCUE,rescue_H,NA,TI,5,1140,158.54,2018-06-12,2020-12-05,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,136.64,NA,NA,NA,NA,136.64,PIRA,907,86.1864513687397,0.138135486312603,0,30,YOUNG_RESCUE.PIRA.rescue_H,21.9,NA
YOUNG_RESCUE,rescue_H,NA,TI,2,1141,199.09,2018-06-12,2019-07-18,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,188.02,NA,NA,NA,NA,188.02,PIRA,401,94.4397006379024,0.0556029936209755,0,12,YOUNG_RESCUE.PIRA.rescue_H,11.07,NA
YOUNG_RESCUE,rescue_H,NA,TI,3,1142,163.32,2018-06-12,2019-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,146.42,NA,NA,NA,NA,146.42,PIRA,541,89.65221650747,0.1034778349253,0,18,YOUNG_RESCUE.PIRA.rescue_H,16.9,NA
YOUNG_RESCUE,rescue_H,NA,TI,4,1143,185.49,2018-06-12,2020-07-13,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,156.54,NA,NA,NA,NA,156.54,PIRA,762,84.3926896328643,0.156073103671357,0,24,YOUNG_RESCUE.PIRA.rescue_H,28.95,NA
YOUNG_RESCUE,rescue_H,NA,TI,7,1144,194.89,2018-06-12,2021-12-07,0,0,1,1,1,NA,NA,0,2,0,189.95,5,0.45,2a,156.91,2.08,NA,NA,5.4178,146.82,83.084,0.924,NA,NA,NA,84.008,PIRA,1274,43.105341474678,0.56894658525322,0,42,YOUNG_RESCUE.PIRA.rescue_H,110.882,0.565890205694047
YOUNG_RESCUE,rescue_I,NA,TI,4,1145,168.45,2018-06-12,2020-07-14,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,143.14,NA,NA,NA,NA,143.14,PIRA,763,84.9747699614129,0.150252300385871,0,24,YOUNG_RESCUE.PIRA.rescue_I,25.31,NA
YOUNG_RESCUE,rescue_I,NA,TI,1,1146,192.66,2018-06-12,2018-12-11,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,188.61,NA,NA,NA,NA,188.61,PIRA,182,97.8978511367175,0.0210214886328246,0,6,YOUNG_RESCUE.PIRA.rescue_I,4.04999999999998,NA
YOUNG_RESCUE,rescue_I,NA,TI,5,1147,168.32,2018-06-12,2020-12-05,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,117.41,NA,NA,NA,NA,117.41,PIRA,907,69.7540399239544,0.302459600760456,0,30,YOUNG_RESCUE.PIRA.rescue_I,50.91,NA
